CustomerID,Recency,Frequency,Monetary,TotalQuantity,AvgUnitPrice,Cluster
13232,13,7,1357.6,778,3.2770531400966183,3
13233,74,2,605.12,1004,0.737906976744186,1
13235,212,1,1031.07,441,2.7143103448275863,2
13236,25,2,744.85,416,4.0344444444444445,1
13238,17,4,700.73,298,4.110645161290323,1
13239,262,1,329.56,327,1.590952380952381,2
13240,96,4,663.65,298,3.3132835820895523,1
13242,112,3,270.40000000000003,130,2.08,1
13243,203,1,600.07,233,3.617413793103448,2
13244,93,1,121.74,38,3.747777777777778,1
13245,51,1,430.5,125,6.23125,0
13246,18,6,1987.3,1602,1.851418439716312,3
13247,18,4,501.12,328,2.1076,1
13248,125,2,465.68,305,2.6873076923076926,1
13249,92,3,711.41,546,3.430869565217391,1
13253,157,2,1030.4,1572,1.1419444444444444,1
13255,9,2,399.51,177,4.96,1
13258,12,3,698.58,287,3.663684210526316,1
13259,62,1,292.32,132,2.308390804597701,1
13260,61,1,557.62,142,4.9675,1
13261,269,2,944.1,210,5.488888888888889,2
13262,263,1,200.29,125,3.092727272727273,2
13265,53,5,2107.66,1752,2.3726373626373625,3
13270,366,1,590.0,200,2.95,2
13271,37,1,217.38,253,1.1966666666666663,1
13272,31,2,276.56,96,5.339333333333333,1
13273,113,1,138.98,153,1.298125,1
13276,64,2,590.9300000000001,161,5.097666666666667,1
13277,16,4,258.4,176,1.45,1
13278,41,1,542.73,537,1.9269565217391305,1
13279,78,1,137.75,73,2.603333333333333,1
13280,122,3,814.86,522,2.6203529411764706,1
13282,18,3,1132.14,307,4.676216216216217,1
13283,60,2,93.66,90,1.3071428571428572,1
13284,331,1,201.19,91,4.397692307692308,2
13285,23,4,2709.12,2051,2.134866310160428,3
13291,156,1,361.11,233,2.6642857142857146,2
13292,39,2,578.9399999999999,347,3.7332258064516126,1
13294,190,2,873.74,453,3.6888888888888887,2
13295,360,1,201.2,82,3.49,2
13296,137,1,87.4,78,2.408,2
13297,8,4,2089.85,963,2.977966101694915,1
13298,1,1,360.0,96,3.75,1
13299,268,1,142.5,30,4.75,2
13300,169,1,371.89,203,2.3865,2
13301,104,4,618.09,345,2.637654320987654,1
13302,155,1,63.75,5,12.75,0
13304,351,1,300.42,238,3.161904761904762,2
13305,4,10,2000.86,1232,3.362098765432098,3
13307,120,1,15.0,4,3.75,1
13308,23,3,1385.51,843,3.0190740740740742,1
13309,7,5,1456.79,1544,1.6181308411214952,3
13310,28,3,1132.03,587,3.248055555555556,1
13311,4,2,598.57,305,4.120769230769231,1
13313,22,5,1555.32,851,2.132307692307692,1
13314,2,3,775.94,560,3.187903225806452,1
13317,66,6,2273.68,1035,4.001209677419355,3
13318,1,3,640.76,304,2.857,1
13320,78,4,1548.7,1096,1.8131132075471696,1
13321,72,2,567.36,372,2.1245454545454545,1
13322,17,1,199.48,117,2.7704000000000004,1
13323,3,5,787.85,175,4.55,1
13325,82,1,675.3,240,3.0283333333333338,1
13327,39,8,3627.77,1600,2.772222222222222,3
13328,316,1,1308.48,680,1.8776470588235288,2
13329,32,2,789.0,463,2.2535294117647062,1
13330,93,3,1140.93,751,2.020377358490566,1
13332,14,1,350.9,179,3.0352380952380957,1
13334,82,3,3536.82,1774,2.926119402985075,3
13336,77,1,795.12,559,2.5023529411764707,1
13338,158,1,487.02,256,6.575263157894737,0
13339,201,1,860.12,326,5.235555555555556,2
13341,261,1,775.85,301,4.182142857142857,2
13343,178,1,353.43,135,6.25421052631579,0
13344,68,3,2543.72,971,5.008487394957983,3
13345,288,1,389.5,141,5.6450000000000005,2
13347,70,1,341.36,205,7.52,0
13348,64,1,233.76,136,2.205714285714285,1
13349,11,1,247.32,225,4.02625,1
13350,16,2,979.12,287,8.31575,0
13351,66,1,373.94,117,6.498125,0
13352,60,1,397.98,321,3.779583333333333,1
13354,71,1,743.53,604,1.848627450980392,1
13355,122,1,674.7,314,2.7259375,1
13356,80,1,768.24,325,4.316190476190476,1
13357,257,1,609.95,322,2.9174444444444445,2
13358,269,1,439.03,285,5.006551724137931,2
13359,64,1,439.56,161,5.8,0
13362,9,4,3090.74,1382,3.499277108433735,3
13363,18,2,992.5,710,3.8373333333333335,1
13364,71,1,134.95999999999998,71,2.598,1
13365,34,2,2225.37,1247,3.115703125,1
13366,50,1,56.16,144,0.39,1
13368,257,2,623.4,327,4.917586206896552,2
13369,366,1,308.28000000000003,149,6.5442857142857145,2
13370,372,1,754.87,343,3.7279487179487183,2
13372,90,1,378.64,159,6.020434782608696,0
13373,61,3,3312.25,1651,3.27006329113924,3
13375,89,1,778.65,442,3.137567567567568,1
13376,99,3,1019.76,493,5.379811320754717,1
13379,26,3,572.56,601,1.7503092783505154,1
13381,32,6,3639.31,2029,3.0504069767441857,3
13382,281,1,222.99,131,2.752,2
13384,31,7,4151.93,2422,3.173223684210526,3
13385,330,1,534.57,281,4.533142857142857,2
13388,131,2,677.1,282,4.560857142857143,1
13389,11,3,797.96,429,3.844901960784314,1
13390,75,1,544.08,224,3.060769230769231,1
13391,204,1,59.8,4,14.95,0
13394,2,8,2520.02,2392,1.638,3
13395,185,1,307.72,336,2.7238095238095235,2
13396,29,2,1360.99,600,3.894883720930233,1
13397,73,5,1544.13,430,4.0,1
13398,192,1,457.34,281,3.4296153846153845,2
13402,127,2,621.23,479,1.97974358974359,1
13403,18,1,75.0,44,2.9166666666666665,1
13404,1,2,252.49,111,2.900909090909091,1
13405,74,3,572.451,165,5.427814814814814,1
13410,24,5,1003.06,518,2.440714285714286,1
13411,107,1,213.55,72,3.263888888888889,1
13414,134,3,1390.5,1574,1.8404166666666668,1
13416,44,2,712.5,142,5.455263157894737,1
13417,5,2,640.83,162,6.356428571428571,0
13419,64,1,221.06,275,1.011875,1
13420,150,2,159.85,101,3.5425,2
13421,40,2,1851.08,1181,2.088461538461538,1
13422,64,1,2626.3,1326,3.0306299212598424,1
13425,108,3,1624.21,1123,2.634102564102564,1
13426,1,10,3641.32,2245,1.8858598726114648,3
13427,19,3,582.6,545,1.65,1
13428,10,1,218.47,156,1.9724324324324325,1
13429,11,4,1006.8,1390,1.2207462686567163,1
13430,19,2,679.45,751,1.6575510204081632,1
13431,67,2,1269.1,672,3.2167391304347825,1
13434,74,2,534.24,300,1.652,1
13435,5,7,3809.89,2129,2.935247524752475,3
13436,2,1,196.89,76,5.829999999999999,1
13437,14,7,3408.06,1283,4.888982035928144,3
13439,255,1,283.71,242,1.7253703703703704,2
13441,92,1,296.64,204,1.926153846153846,1
13447,23,3,1129.14,584,3.139830508474576,1
13448,17,6,3539.37,1660,3.182205128205128,3
13449,24,1,291.88,222,1.924736842105263,1
13450,27,6,2043.72,1982,1.5401408450704224,3
13451,26,5,2976.15,2149,2.1018284424379234,3
13453,166,2,356.98,134,4.546470588235294,2
13455,25,2,1058.34,354,4.624347826086956,1
13456,18,6,1766.72,765,3.458730158730159,3
13460,29,2,183.44,286,1.06,1
13461,39,3,1445.0,1170,1.5685185185185186,1
13462,253,1,151.5,62,3.388888888888889,2
13464,58,1,674.68,403,3.205609756097561,1
13466,184,1,307.9,259,2.841764705882353,2
13467,11,2,1083.71,584,2.731818181818182,1
13470,99,2,165.0,100,1.65,1
13471,1,4,2531.58,1590,2.507538461538461,3
13473,61,2,422.64,266,3.728095238095238,1
13474,236,1,229.59,132,2.32265625,2
13475,191,4,1431.78,1012,2.8886046511627907,1
13476,179,2,1238.47,417,8.79551724137931,0
13477,38,6,1454.58,1021,2.530886075949367,3
13479,201,2,300.95,134,4.6466666666666665,2
13481,46,5,1804.56,1142,2.2855963302752293,3
13482,232,1,184.64,116,2.439090909090909,2
13483,66,1,140.34,160,1.0559999999999998,1
13484,241,1,313.8,44,7.5,0
13485,233,1,454.24,277,2.425217391304348,2
13486,78,3,1122.41,669,2.91,1
13487,58,3,575.4,265,4.451176470588235,1
13489,105,4,449.52,560,1.417142857142857,1
13491,52,10,1215.82,903,3.372093023255814,3
13492,136,3,1269.84,408,4.5016,1
13493,275,2,618.63,380,12.89625,0
13494,312,1,316.26000000000005,162,3.665,2
13495,8,5,2044.87,829,2.5783333333333336,3
13496,11,2,653.33,341,3.108285714285714,1
13497,283,2,348.05,163,2.973684210526316,2
13499,18,5,1159.11,1365,2.131666666666667,3
13500,23,3,1166.77,609,3.627076923076923,1
13501,288,1,1340.32,560,3.732115384615384,2
13502,17,3,292.0,264,1.7977777777777777,1
13503,71,1,216.85,248,2.1811764705882357,1
13504,64,1,295.93,178,3.7018181818181817,1
13505,73,4,4393.63,2486,3.2970232558139534,3
13506,316,2,458.52,324,2.8611538461538464,2
13507,3,4,2479.16,1597,3.3541975308641976,3
13508,244,1,110.97,24,5.1925,2
13509,9,7,979.72,1106,1.3643181818181818,3
13510,1,4,1791.56,1386,2.385913043478261,3
13512,261,1,251.21,143,4.1353333333333335,2
13513,127,1,205.1,109,3.685,1
13514,74,1,152.20000000000002,40,4.175000000000001,1
13515,73,4,891.12,681,2.1654237288135594,1
13516,21,3,1389.41,985,2.9477272727272723,1
13517,60,3,2128.42,1369,2.921631205673759,3
13518,86,1,659.4399999999999,392,2.7518421052631576,1
13519,78,1,122.75,23,6.34375,0
13520,59,6,3624.35,1649,4.549462365591398,3
13521,1,3,1093.65,736,1.8141743119266056,1
13522,30,1,125.8,44,3.2700000000000005,1
13523,33,5,3964.88,1752,6.2013372093023245,3
13524,41,5,680.1800000000001,324,3.4651851851851854,1
13525,15,2,628.78,394,3.901666666666667,1
13527,34,7,2287.51,1692,2.858340807174888,3
13529,79,2,307.76,74,5.598666666666667,1
13531,205,2,483.8,174,4.539545454545455,2
13532,34,1,210.31,129,2.223181818181818,1
13533,183,3,270.79,204,1.9332894736842103,2
13536,1,7,3448.29,2136,3.2182681564245814,3
13538,43,7,1280.85,175,7.4764,0
13539,86,3,631.34,320,4.195135135135135,1
13544,40,2,291.41,127,2.943448275862069,1
13546,12,3,626.99,359,2.204285714285714,1
13548,96,2,682.41,441,2.8149193548387097,1
13549,26,7,918.2,458,3.5321568627450985,1
13551,319,1,91.8,12,7.65,0
13552,66,12,3740.07,1417,3.911284403669725,3
13555,74,4,4149.28,2660,2.388235294117647,3
13557,28,2,584.06,546,1.4773529411764703,1
13558,6,4,605.06,344,2.2094857142857145,1
13560,7,1,174.37,64,2.9854545454545454,1
13561,216,1,141.86,83,3.5464285714285717,2
13562,82,3,1799.33,757,3.83719512195122,1
13563,84,2,777.53,209,8.512857142857143,0
13564,144,3,1749.02,661,10.248795180722892,0
13565,19,2,240.22,172,1.7186842105263158,1
13566,41,2,874.71,575,1.8909090909090909,1
13568,173,1,192.85,70,3.001136363636364,2
13569,17,2,373.75,164,3.1531764705882352,1
13570,243,1,239.49,161,2.102592592592593,2
13571,13,12,2092.32,1759,1.7267741935483871,3
13572,206,1,1384.25,534,4.502424242424243,2
13573,50,2,294.4,303,3.5473076923076925,1
13575,23,5,732.0699999999999,449,2.1478260869565218,1
13577,25,4,1687.6,791,3.086987951807229,1
13579,15,2,467.04,176,4.260434782608695,1
13581,309,1,118.0,30,4.48,2
13583,156,1,781.03,725,2.0120754716981133,1
13584,307,1,142.4,37,4.164583333333333,2
13587,64,1,712.4,180,6.63625,0
13588,16,9,2478.95,2606,1.376494252873563,3
13589,15,2,379.65,114,6.701428571428571,0
13590,11,6,1981.92,1848,1.8458620689655167,3
13591,65,3,1117.13,485,3.979310344827586,1
13592,36,4,247.96,84,6.26,0
13593,108,5,2037.08,731,4.3735156250000005,1
13594,53,1,396.97,359,1.5953846153846152,1
13596,6,2,697.04,406,2.282951807228916,1
13598,47,1,180.17,58,3.3560000000000003,1
13600,312,1,219.52,324,3.0642105263157893,2
13601,45,2,693.32,548,1.8624242424242423,1
13602,65,1,428.89,267,2.0608695652173914,1
13603,26,1,164.34,164,2.111851851851852,1
13606,29,3,280.54,279,2.2688372093023257,1
13607,40,1,678.01,290,3.150612244897959,1
13610,12,7,1131.88,516,2.878982300884956,1
13611,89,3,1171.8,766,2.35472972972973,1
13614,24,4,1610.46,570,3.7748756218905473,1
13615,319,1,417.69,189,3.387391304347826,2
13617,40,3,544.18,300,2.789772727272727,1
13618,174,1,177.34,246,1.0353846153846151,2
13621,117,1,213.85,343,1.1289473684210527,1
13623,31,5,747.78,294,3.594444444444444,1
13626,253,1,257.23,209,2.1405263157894736,2
13627,59,5,1638.47,1269,2.9745652173913046,3
13630,5,7,2031.78,1391,2.003098591549296,3
13631,100,11,3070.42,467,6.16090909090909,3
13632,25,5,2121.27,1037,3.173561643835616,3
13634,33,5,1575.16,704,3.3305851063829786,1
13635,68,1,1071.03,677,2.405806451612903,1
13636,37,5,949.12,592,3.785396825396825,1
13637,52,3,810.5,409,2.365841584158416,1
13638,16,1,122.64,93,2.9925,1
13639,74,1,1033.34,800,1.443,1
13642,216,1,354.8,173,3.251212121212121,2
13643,31,3,519.44,273,2.394642857142857,1
13644,16,4,2624.26,2067,3.043013698630137,3
13645,120,1,252.1,158,3.37,1
13647,10,4,1678.12,895,3.3203797468354432,1
13649,257,2,346.6,139,3.191304347826087,2
13650,17,6,1836.34,922,3.1525,3
13651,35,2,94.2,33,6.058333333333334,0
13652,46,3,1095.08,578,3.123333333333333,1
13654,43,6,2707.33,2182,2.526686746987952,3
13655,114,2,932.97,605,3.3296428571428573,1
13656,165,2,379.65,490,1.7189795918367348,2
13657,11,2,382.14,209,2.993125,1
13658,10,5,2639.17,1019,4.0226851851851855,3
13659,206,2,1573.2,894,3.829134615384616,2
13662,86,3,897.76,543,3.28,1
13663,179,1,189.47,91,4.5,2
13666,60,3,84.65,41,3.7416666666666663,1
13667,149,1,305.02,154,2.4348275862068967,2
13669,51,2,218.55,237,2.7511111111111117,1
13670,75,1,349.7,282,1.8768,1
13672,301,2,186.39,57,4.463333333333334,2
13673,19,2,396.92,119,3.301846153846154,1
13675,151,2,486.8200000000001,330,1.9028,1
13678,152,1,232.6,924,0.39375,1
13680,1,4,3722.42,1936,2.205230769230769,3
13681,18,4,827.83,360,2.902456140350877,1
13682,187,1,59.5,10,7.083333333333333,0
13684,286,1,67.23,39,1.7446666666666668,2
13686,183,1,72.0,70,1.1625,2
13689,63,1,910.0,512,1.7,1
13690,59,1,172.25,67,5.972222222222222,0
13692,25,3,1488.32,1226,2.598490566037736,1
13695,31,15,2504.13,1603,2.646888888888889,3
13697,39,1,151.29999999999998,177,1.393333333333333,1
13699,155,1,308.58000000000004,66,6.306428571428572,0
13700,26,10,2265.12,2304,1.585736040609137,3
13703,318,1,99.5,10,9.95,0
13704,5,9,2308.06,1531,3.328805970149254,3
13705,8,3,711.86,363,7.608571428571427,0
13706,303,1,330.79,189,2.774,2
13707,267,2,806.41,351,4.463333333333334,2
13708,271,1,296.88,306,2.057450980392157,2
13710,32,1,180.48,176,1.16625,1
13711,219,2,252.06,140,3.78,2
13712,247,1,228.84,352,1.235,2
13715,281,5,1079.34,563,2.284761904761905,2
13716,269,1,138.28,138,1.4195238095238094,2
13717,32,6,1445.01,1959,2.04343137254902,3
13718,246,2,306.55,173,5.529166666666666,2
13719,15,5,1041.68,609,3.266,1
13720,117,4,799.9,501,3.17906976744186,1
13721,36,1,524.14,316,2.8510714285714287,1
13722,132,3,2375.41,1401,2.8843529411764703,3
13723,217,1,199.85,43,5.283333333333333,2
13725,50,8,1980.56,806,4.336057692307692,3
13726,39,2,1079.66,1054,1.076190476190476,1
13727,29,2,333.48,162,2.941,1
13728,37,6,1016.14,458,5.451746031746032,1
13730,136,2,752.6,488,3.238139534883721,1
13731,219,2,610.59,278,4.289473684210527,2
13732,28,1,491.86,498,1.58,1
13735,25,4,2885.24,1130,4.036377551020408,3
13736,5,2,731.9,497,2.177696335078534,1
13737,200,1,339.6,125,3.848666666666667,2
13739,18,1,216.9,54,5.483333333333333,1
13740,241,1,350.75,425,1.5960869565217393,2
13741,72,3,668.4300000000001,218,5.225588235294118,1
13742,17,12,3131.02,1124,4.103551401869159,3
13743,3,7,1341.6,1776,1.1202439024390245,3
13744,95,2,1156.36,1249,1.7072222222222222,1
13745,162,1,300.04,496,0.6456000000000001,2
13747,374,1,79.6,8,9.95,0
13748,96,5,948.25,439,3.996428571428571,1
13750,54,5,1647.26,516,5.020416666666667,1
13751,288,1,296.25,152,3.53,2
13752,124,6,1186.28,876,3.0701315789473687,1
13753,288,1,741.26,512,1.7942857142857145,2
13754,152,2,282.6,214,2.3375,2
13755,4,9,2161.35,1264,3.0728947368421053,3
13758,12,7,3190.55,1844,3.287948717948718,3
13759,33,2,659.4100000000001,287,3.3628,1
13760,54,2,286.79,197,1.984561403508772,1
13761,50,2,1070.65,642,2.949428571428572,1
13762,219,1,306.72,272,1.26,2
13763,63,1,1714.96,728,2.598,1
13764,71,3,1521.76,932,2.723990384615385,1
13769,2,10,2796.51,1163,3.727777777777778,3
13771,64,4,2634.45,1477,2.6267226890756303,3
13772,34,3,1132.13,546,2.463898305084746,1
13774,82,1,345.0,192,3.290909090909091,1
13778,103,1,178.7,70,3.3,1
13780,7,2,360.01,318,2.5831578947368423,1
13781,251,1,127.84,30,4.557058823529411,2
13782,13,6,912.0,371,3.508521739130435,1
13784,10,11,2462.79,2493,2.6380645161290324,3
13786,367,1,230.4,136,1.8928571428571428,2
13787,76,2,309.04,337,2.4777419354838712,1
13790,4,1,348.8,748,0.7717777777777777,1
13791,128,2,1516.0,1200,1.2463636363636363,1
13792,66,2,195.55,92,3.5461538461538464,1
13799,117,2,688.86,402,2.1302564102564103,1
13800,310,1,558.32,331,2.553939393939394,2
13801,67,1,324.8,168,3.954347826086957,1
13802,139,3,4599.42,2572,2.6631666666666667,3
13803,255,1,277.07,121,2.922941176470588,2
13804,31,7,2635.79,1498,3.0835036496350363,3
13805,52,2,924.6,1900,0.5930769230769231,1
13806,64,1,256.38,56,5.233,1
13807,367,1,112.6,36,5.15,2
13808,6,5,1747.66,782,3.753157894736842,1
13809,305,1,155.05,29,7.108333333333333,0
13812,42,3,539.0,333,3.586111111111111,1
13813,40,4,1366.86,552,4.282608695652174,1
13814,92,2,1579.12,864,3.020701754385965,1
13815,22,4,4027.36,2560,2.566875,3
13816,24,2,571.6700000000001,269,4.742142857142857,1
13817,29,2,382.98,211,3.219583333333333,1
13819,302,3,1140.35,1109,2.003611111111111,2
13821,145,2,385.64,153,3.2916949152542374,2
13822,6,2,632.0,611,1.7905208333333331,1
13823,19,2,957.66,439,3.9205,1
13824,33,5,1698.94,768,2.7528260869565218,1
13826,176,1,189.5,82,5.73,2
13827,58,3,412.05,141,3.7441935483870967,1
13828,22,1,209.49,311,1.9046666666666667,1
13831,16,6,2202.99,745,3.957432432432433,3
13832,19,1,52.2,28,2.283333333333333,1
13833,159,1,384.8,118,4.9,2
13835,25,4,834.57,442,3.2005454545454546,1
13837,212,2,271.24,183,2.1978947368421053,2
13838,6,4,691.73,263,3.102528735632184,1
13841,253,1,85.0,100,0.85,2
13842,59,9,3385.62,1768,4.044271844660194,3
13844,11,1,361.62,196,2.4605,1
13845,65,1,312.98,182,1.9544444444444444,1
13846,25,3,865.0600000000001,388,3.524909090909091,1
13849,52,2,1537.95,1016,3.023960396039604,1
13850,129,1,1595.48,944,2.4186021505376343,1
13851,96,3,2651.46,1705,2.238888888888889,3
13853,57,1,1090.14,312,4.546086956521739,1
13856,169,3,388.5,494,1.06,1
13858,57,1,216.17,75,4.335454545454545,1
13859,326,1,201.16,129,2.887857142857143,2
13860,1,5,1245.9,591,3.514605263157895,1
13862,18,8,2209.36,1688,1.6970503597122304,3
13863,248,1,305.78,224,2.5965,2
13865,58,4,501.56,204,3.902333333333333,1
13866,74,1,145.67000000000002,57,3.375714285714286,1
13867,31,3,1015.29,513,3.9440983606557376,1
13868,7,2,3192.54,1964,1.854242424242424,3
13869,123,4,3104.95,1721,2.944592833876221,3
13870,2,8,2770.94,1325,3.378608695652174,3
13871,23,13,6403.25,2806,3.760892857142857,3
13873,120,3,389.6,140,4.609565217391304,1
13874,358,1,540.45,180,5.505555555555556,2
13875,54,5,1786.79,1316,1.9584615384615385,3
13876,64,1,122.7,36,5.114285714285714,1
13877,86,1,117.24,108,1.1766666666666663,1
13878,55,1,1281.53,475,4.655277777777778,1
13880,21,13,3219.77,1842,2.68830303030303,3
13882,3,5,1191.13,953,3.381846153846154,1
13883,11,5,2674.48,1436,3.3760563380281687,3
13884,7,5,787.6,300,3.5635593220338984,1
13885,189,2,506.8,182,3.960714285714286,2
13886,71,1,243.56,126,3.805,1
13887,204,1,349.55,147,3.8542105263157898,2
13888,120,2,605.63,258,4.1217500000000005,1
13889,93,1,416.9,146,3.8333333333333335,1
13890,1,10,1883.81,831,3.401545454545454,3
13892,27,4,632.97,983,1.1092592592592592,1
13893,298,1,821.1,190,6.199999999999999,2
13894,24,3,564.62,354,2.6707407407407406,1
13895,28,4,2593.07,1365,2.935338983050848,3
13897,50,1,311.16,200,1.9476470588235293,1
13898,326,1,155.93,133,2.6141666666666667,2
13899,16,2,388.52,156,3.031052631578948,1
13900,183,3,740.95,430,3.113720930232558,2
13901,72,5,2867.2,1739,3.7404697986577182,3
13904,37,2,332.64,332,1.323846153846154,1
13908,80,4,2369.55,1478,2.867540983606557,3
13911,57,9,2580.91,2731,2.389189189189189,3
13914,12,2,626.45,380,2.552121212121212,1
13917,50,2,272.04,228,2.022222222222222,1
13918,50,2,1212.84,1140,2.1853333333333333,1
13919,59,2,384.81,474,2.836071428571429,1
13922,352,1,172.25,93,4.988571428571428,2
13923,54,1,351.13,185,2.9745,1
13924,2,6,1838.85,1575,2.6076068376068373,3
13925,93,4,678.25,331,5.914390243902439,0
13926,23,1,223.85,104,6.533636363636364,0
13927,75,1,348.99,214,2.6957142857142857,1
13928,11,4,464.57,129,5.767407407407408,1
13929,169,2,842.65,143,5.294444444444444,2
13930,58,2,337.34,274,1.6405882352941177,1
13931,96,2,1237.53,725,2.0460344827586208,1
13932,295,1,307.4,72,6.103125,2
13933,109,2,608.7900000000001,205,3.460434782608696,1
13934,264,1,922.1,390,3.1870967741935483,2
13936,180,1,376.58,330,1.5419230769230767,2
13937,169,1,158.85,123,1.6944444444444444,2
13938,35,1,71.66,70,1.012857142857143,1
13939,23,3,568.55,847,1.1835555555555557,1
13940,17,4,839.14,516,3.121428571428571,1
13941,22,5,5112.96,2364,3.858444444444444,3
13946,79,3,561.5699999999999,443,1.679090909090909,1
13947,65,1,90.6,44,2.93,1
13948,361,1,102.0,40,3.95,2
13949,3,6,2427.32,2474,1.456625,3
13950,11,4,745.06,323,4.589714285714285,1
13951,176,3,674.45,459,3.4892307692307694,2
13952,218,2,3251.071,1431,3.98329197080292,3
13953,7,7,3515.68,2724,2.293,3
13954,2,2,439.92,150,5.4508,1
13955,154,2,322.96,154,3.016060606060606,2
13956,5,5,1026.42,491,3.4226973684210527,1
13959,79,3,598.2,357,2.203913043478261,1
13960,21,2,230.22,142,2.105,1
13962,22,2,169.55,87,7.019090909090909,0
13963,308,4,664.54,460,3.268,2
13967,146,1,80.7,42,3.6,2
13971,19,8,2758.26,1844,2.225167785234899,3
13972,71,2,190.25,187,2.546,1
13973,287,1,264.7,109,3.756363636363636,2
13974,49,1,413.59,249,2.1967857142857143,1
13975,31,6,2526.28,1732,2.195414201183432,3
13976,207,1,357.98,154,3.568,2
13978,15,2,196.79,315,1.2106666666666668,1
13979,73,1,869.87,639,1.8322222222222224,1
13980,60,1,200.14,172,3.914545454545455,1
13982,39,4,1871.81,1136,2.232072072072072,3
13983,30,12,2603.43,1183,6.329999999999999,3
13984,27,5,920.51,679,2.10875,1
13986,17,1,320.46,430,1.8615384615384616,1
13988,20,6,4147.96,3044,2.99974358974359,3
13989,66,2,1266.08,1313,2.6253658536585367,1
13990,213,1,311.3,190,2.66,2
13991,12,6,855.97,998,1.4925000000000002,1
13992,30,1,76.8,64,1.17,1
13993,43,9,3466.36,900,5.586942148760331,3
13994,4,6,2313.14,940,3.8118064516129033,3
13995,15,5,1393.69,879,2.227558139534884,1
13999,10,12,3901.81,2243,2.274903846153846,3
14000,211,1,635.66,710,1.9493333333333331,2
14001,46,3,2043.08,962,3.536153846153846,1
14002,134,2,529.73,877,2.411489361702128,1
14004,43,7,4582.64,2668,2.8440350877192984,3
14005,10,5,2874.72,2478,2.205238095238095,3
14006,116,3,962.19,641,2.3706666666666667,1
14009,198,2,695.61,365,2.822142857142857,2
14012,278,1,328.8,160,2.8318181818181816,2
14013,110,3,473.02,462,1.3817647058823528,1
14014,77,1,505.18,1076,0.5679487179487179,1
14015,53,1,917.34,378,3.107,1
14016,162,4,4341.21,2125,3.949565217391304,3
14019,47,3,1421.61,1037,2.414848484848485,1
14020,17,2,642.8,441,2.848974358974359,1
14021,155,3,631.9,192,4.502272727272727,2
14022,225,1,440.0,487,1.2953571428571429,2
14023,7,2,584.07,345,2.870967741935484,1
14024,122,2,327.7,150,3.70125,1
14027,61,1,104.82,62,2.143333333333333,1
14029,63,2,467.66,198,4.366,1
14030,18,8,2360.09,1479,4.054444444444445,3
14032,2,11,2975.59,2032,2.38993006993007,3
14034,22,3,651.8199999999999,423,2.354494382022472,1
14035,29,5,1428.02,739,2.81030303030303,1
14036,285,1,626.65,268,4.371842105263158,2
14037,176,2,147.20000000000002,46,3.460714285714286,2
14038,78,3,1560.38,965,1.917717391304348,1
14039,33,1,152.2,92,2.033333333333333,1
14040,41,12,3614.92,1554,3.8171063829787233,3
14041,266,1,141.41,94,1.870952380952381,2
14044,27,4,652.82,308,2.5656937799043065,1
14045,109,4,1659.75,535,4.233333333333333,1
14046,284,1,154.99,460,0.5407142857142857,2
14047,9,5,1308.61,381,4.8353125,1
14048,305,1,409.93,288,2.1890588235294115,2
14050,32,2,746.36,689,1.5387037037037037,1
14052,20,1,225.36,89,2.882142857142857,1
14053,124,2,260.25,215,1.3775,1
14054,65,1,92.46,62,1.5133333333333334,1
14055,106,1,725.6400000000001,216,4.453,1
14059,267,1,183.6,128,2.3125,2
14064,29,5,1353.74,1788,1.58,3
14066,267,1,152.55,45,4.364285714285715,2
14067,64,2,374.7,361,2.8625,1
14068,320,1,265.85,73,4.091666666666667,2
14071,4,8,1438.82,995,2.4038271604938277,3
14073,32,1,151.04,130,2.1415384615384614,1
14075,5,3,942.26,754,1.8132558139534884,1
14076,129,1,122.47,81,2.009130434782609,1
14077,41,5,499.42,268,2.665952380952381,1
14078,102,6,1049.37,310,2.6804615384615382,1
14079,125,1,375.1,301,3.273333333333333,1
14080,33,1,45.6,48,0.95,1
14081,302,2,934.52,596,3.0334640522875818,2
14082,365,1,182.25,110,2.587586206896552,2
14083,4,9,1018.43,732,2.806243093922652,3
14087,3,1,194.42,251,1.4207246376811595,1
14089,57,1,161.0,134,2.207142857142857,1
14090,325,1,76.32000000000001,72,1.06,2
14092,8,14,4076.91,2066,2.7328971962616824,3
14093,12,1,442.85,406,1.4897142857142855,1
14098,37,1,147.35,104,1.7047619047619047,1
14099,16,11,3104.17,2179,2.59356,3
14100,138,1,194.9,64,3.388461538461539,2
14102,5,5,1360.28,961,2.0744303797468358,1
14104,155,2,216.21,72,7.933809523809523,0
14105,239,1,1266.23,800,2.9174324324324328,2
14107,52,7,2703.23,1793,2.65910569105691,3
14108,31,2,597.91,381,3.093235294117647,1
14109,73,1,144.2,88,2.466666666666667,1
14110,4,12,5683.15,2445,2.3614193548387097,3
14111,14,4,692.85,458,3.68,1
14112,23,7,2915.15,1651,2.5103125,3
14113,4,4,1840.42,745,2.481176470588235,1
14114,274,2,386.53,101,6.312666666666667,2
14116,20,5,1382.74,707,3.251666666666667,1
14117,144,1,90.0,72,1.25,2
14121,4,4,2780.15,2082,2.2942138364779874,3
14124,84,1,419.58,1618,0.358,1
14125,11,3,2740.43,1640,3.1613173652694613,3
14126,8,3,706.1300000000001,508,4.040666666666667,1
